자재번호,대상장비,생성일시
1106787,R123,2024-09-12 00:07
1102917,R720,2018-10-24 00:10
1106788,J001,2024-09-12 00:07
1106789,J001,2024-09-12 00:07
1102922,R710,2018-10-24 00:10
1101112,X001,2018-04-05 23:34
1106804,R123,2024-09-12 00:07
1100676,I001,2018-04-05 23:34
1106807,G001,2024-09-12 00:07
1111212,R600,2021-09-02 23:30
1106809,J001,2024-09-12 00:07
1106810,J001,2024-09-12 00:07
1111886,R720,2020-04-24 23:27
1106811,R123,2024-09-12 00:07
1098672,I001,2018-04-05 23:34
1106812,R123,2024-09-12 00:07
1106813,R123,2024-09-12 00:07
1106836,R123,2024-09-12 00:07
1102944,K001,2018-10-24 00:10
1106841,R720,2024-09-12 00:07
1106842,R720,2024-09-12 00:07
1097721,I001,2018-04-05 23:36
1106843,R720,2024-09-12 00:07
1101262,I001,2018-04-05 23:36
1101264,I001,2018-04-05 23:36
1101600,I001,2018-04-05 23:36
1102947,R720,2018-10-24 00:10
1106845,R720,2024-09-12 00:07
1106849,S001,2024-09-12 00:07
1106854,R720,2024-09-12 00:07
1101669,S001,2018-04-05 23:37
1101567,S001,2018-04-05 23:37
1106855,R720,2024-09-12 00:07
1101420,S001,2018-04-05 23:38
1106857,R720,2024-09-12 00:07
1106914,R123,2024-09-12 00:07
1101397,S001,2018-04-05 23:38
1106920,J001,2024-09-12 00:07
1107132,R233,2024-09-12 00:07
1107133,R233,2024-09-12 00:07
1111790,R720,2021-09-03 23:30
1107137,R233,2024-09-12 00:07
1107138,R233,2024-09-12 00:07
1107139,R215,2024-09-12 00:07
1107156,R233,2024-09-12 00:07
1107157,R233,2024-09-12 00:07
1107158,R233,2024-09-12 00:07
1107159,R233,2024-09-12 00:07
1107160,R233,2024-09-12 00:07
1107161,R233,2024-09-12 00:07
1112404,T001,2020-04-29 23:27
1107183,J001,2024-09-12 00:07
1106067,I001,2021-09-03 23:30
1116233,I001,2021-09-03 23:30
1116246,I001,2021-09-03 23:30
1112736,R400,2020-04-27 23:28
1116215,I001,2021-09-03 23:30
1107189,R233,2024-09-12 00:07
1112735,R400,2020-04-27 23:28
1116307,I001,2021-09-03 23:30
1107213,R720,2024-09-12 00:07
1116308,I001,2021-09-03 23:30
1103362,G001,2020-04-27 23:28
1107217,R720,2024-09-12 00:07
1116318,I001,2021-09-03 23:30
1116248,I001,2021-09-03 23:30
1104663,I001,2021-09-03 23:30
1107279,R123,2024-09-12 00:07
1116247,I001,2021-09-03 23:30
1107285,M001,2024-09-12 00:07
1116297,I001,2021-09-03 23:30
1107293,R720,2024-09-12 00:07
1104706,R122,2021-09-03 23:30
1107316,R123,2024-09-12 00:07
1109065,I001,2021-09-03 23:30
1109064,I001,2021-09-03 23:30
1107317,R123,2024-09-12 00:07
1107326,R500,2024-09-12 00:07
1107334,R500,2024-09-12 00:07
1107345,S001,2024-09-12 00:07
1107356,G001,2024-09-12 00:07
1116694,R233,2021-09-06 23:30
1098395,R710,2020-04-28 23:28
1107371,R110,2024-09-12 00:07
1107372,R110,2024-09-12 00:07
1107374,R110,2024-09-12 00:07
1107402,J001,2024-09-12 00:07
1107407,E001,2024-09-12 00:07
1103060,R911,2018-10-24 00:10
1107408,E001,2024-09-12 00:08
1107414,J001,2024-09-12 00:08
1107419,P001,2024-09-12 00:08
1107420,P001,2024-09-12 00:08
1107436,P001,2024-09-12 00:08
1115465,C001,2021-09-06 23:30
1107444,E001,2024-09-12 00:08
1107445,I001,2024-09-12 00:08
1107445,M001,2024-09-12 00:08
1107456,E001,2024-09-12 00:08
1107457,E001,2024-09-12 00:08
1107458,E001,2024-09-12 00:08
1107459,E001,2024-09-12 00:08
1107460,E001,2024-09-12 00:08
1107461,E001,2024-09-12 00:08
1107480,I001,2024-09-12 00:08
1107481,I001,2024-09-12 00:08
1107482,I001,2024-09-12 00:08
1107483,I001,2024-09-12 00:08
1112429,T001,2020-04-29 23:27
1107485,I001,2024-09-12 00:08
1107500,J001,2024-09-12 00:08
1107522,J001,2024-09-12 00:08
1103053,R710,2018-04-05 23:42
1107523,J001,2024-09-12 00:08
1107524,S001,2024-09-12 00:08
1107552,M001,2024-09-12 00:08
1107553,M001,2024-09-12 00:08
1107556,I001,2024-09-12 00:08
1107557,I001,2024-09-12 00:08
1107558,I001,2024-09-12 00:08
1107559,I001,2024-09-12 00:08
1107560,I001,2024-09-12 00:08
1112430,T001,2020-04-29 23:27
1112461,T001,2020-04-29 23:27
1107561,I001,2024-09-12 00:08
1103168,R215,2018-10-24 00:11
1107562,I001,2024-09-12 00:08
1107563,I001,2024-09-12 00:08
1107565,R500,2024-09-12 00:08
1107566,I001,2024-09-12 00:08
1107567,I001,2024-09-12 00:08
1103188,R215,2018-10-24 00:11
1107568,I001,2024-09-12 00:08
1107569,I001,2024-09-12 00:08
1113990,R720,2021-09-07 23:30
1103135,S001,2018-04-05 23:45
1107570,I001,2024-09-12 00:08
1112384,T001,2020-04-29 23:28
1107575,J001,2024-09-12 00:08
1107594,K001,2024-09-12 00:08
1107595,K001,2024-09-12 00:08
1107597,R710,2024-09-12 00:08
1105441,R122,2020-04-28 23:28
1107609,P001,2024-09-12 00:08
1107610,K001,2024-09-12 00:08
1107621,I001,2024-09-12 00:08
1107622,I001,2024-09-12 00:08
1107623,S001,2024-09-12 00:08
1107638,T001,2024-09-12 00:08
1107641,M001,2024-09-12 00:08
1107658,G001,2024-09-12 00:08
1114628,R720,2021-09-07 23:30
1114631,R720,2021-09-07 23:30
1112403,T001,2020-04-29 23:28
1107666,K001,2024-09-12 00:08
1107667,R110,2024-09-12 00:08
1107685,J001,2024-09-12 00:08
1105961,I001,2018-04-05 23:47
7020233,I001,2021-09-07 23:30
1104699,I001,2018-04-05 23:47
1104694,I001,2018-04-05 23:47
1107686,J001,2024-09-12 00:08
1101604,I001,2018-04-05 23:47
1101603,I001,2018-04-05 23:47
1098239,I001,2018-04-05 23:47
1098237,I001,2018-04-05 23:47
1107707,C001,2024-09-12 00:08
1107728,R720,2024-09-12 00:08
1107732,P001,2024-09-12 00:08
1107734,W001,2024-09-12 00:08
1116681,A001,2021-09-07 23:30
1107736,W001,2024-09-12 00:08
1101261,S001,2018-04-05 23:48
1100557,R710,2021-09-07 23:30
1107737,W001,2024-09-12 00:08
1112378,T001,2020-04-29 23:28
1112382,T001,2020-04-29 23:28
1107738,W001,2024-09-12 00:08
1099768,S001,2018-04-05 23:50
1099769,S001,2018-04-05 23:50
1101422,S001,2018-04-05 23:51
1107739,W001,2024-09-12 00:08
1112487,T001,2020-04-29 23:27
1112488,T001,2020-04-29 23:27
7019719,J001,2021-09-07 23:30
1107745,J001,2024-09-12 00:08
7019377,T001,2021-09-07 23:30
1112431,T001,2020-04-29 23:27
1107746,I001,2024-09-12 00:08
1107766,P001,2024-09-12 00:08
1111347,R720,2020-04-29 23:28
1107776,R500,2024-09-12 00:08
1107795,S001,2024-09-12 00:08
1107799,S001,2024-09-12 00:08
1107814,P001,2024-09-12 00:08
1107815,P001,2024-09-12 00:08
1112402,T001,2020-04-29 23:28
1107816,S001,2024-09-12 00:08
1107822,W001,2024-09-12 00:08
1107823,P001,2024-09-12 00:08
1107834,I001,2024-09-12 00:08
1112452,T001,2020-04-29 23:28
1107835,I001,2024-09-12 00:08
1107837,M001,2024-09-12 00:08
1107857,R810,2024-09-12 00:08
1107868,I001,2024-09-12 00:08
1107871,I001,2024-09-12 00:08
1107872,I001,2024-09-12 00:08
1107880,I001,2024-09-12 00:08
1107884,K001,2024-09-12 00:08
1107969,A001,2024-09-12 00:08
1112379,T001,2020-04-29 23:28
1112383,T001,2020-04-29 23:28
1107970,R123,2024-09-12 00:08
1107981,R911,2024-09-12 00:08
1107986,W001,2024-09-12 00:08
1108035,C001,2024-09-12 00:08
1112385,T001,2020-04-29 23:28
1108040,R233,2024-09-12 00:08
1108041,S001,2024-09-12 00:08
1108045,P001,2024-09-12 00:08
1108049,R500,2024-09-12 00:08
1108050,R500,2024-09-12 00:08
1108051,R500,2024-09-12 00:08
1114058,R720,2021-09-08 23:30
1108054,P001,2024-09-12 00:08
1108061,M001,2024-09-12 00:08
1116603,J001,2021-09-09 23:30
1115111,J001,2021-09-09 23:30
1108076,R720,2024-09-12 00:08
1108077,R720,2024-09-12 00:08
1116602,J001,2021-09-09 23:30
1116604,J001,2021-09-09 23:30
1116605,J001,2021-09-09 23:30
1116606,J001,2021-09-09 23:30
1108086,R233,2024-09-12 00:08
1116608,J001,2021-09-09 23:30
1116609,J001,2021-09-09 23:30
1108088,R233,2024-09-12 00:08
1116589,J001,2021-09-09 23:30
1109396,C001,2024-09-12 00:10
1109385,C001,2024-09-12 00:10
1109388,G001,2024-09-12 00:10
1109399,C001,2024-09-12 00:10
1109401,R810,2024-09-12 00:10
1109422,R720,2024-09-12 00:10
1109423,R720,2024-09-12 00:10
1109430,R233,2024-09-12 00:10
1109466,W001,2024-09-12 00:10
1109492,R233,2024-09-12 00:10
1109592,R233,2024-09-12 00:10
1109595,R233,2024-09-12 00:10
1109601,J001,2024-09-12 00:10
1109608,M001,2024-09-12 00:10
1109629,R233,2024-09-12 00:10
1109708,J001,2024-09-12 00:10
1109752,R500,2024-09-12 00:10
1109754,R500,2024-09-12 00:10
1109759,R500,2024-09-12 00:10
7019126,R233,2016-08-01 23:34
1109779,P001,2024-09-12 00:10
1109781,P001,2024-09-12 00:10
1109782,P001,2024-09-12 00:10
1109817,C001,2024-09-12 00:10
1109819,C001,2024-09-12 00:10
1109826,R710,2024-09-12 00:10
1109839,R500,2024-09-12 00:10
1109843,R720,2024-09-12 00:10
1109870,C001,2024-09-12 00:10
1109874,R720,2024-09-12 00:10
1109875,R720,2024-09-12 00:10
1109878,J001,2024-09-12 00:10
1109886,R720,2024-09-12 00:10
1109888,R720,2024-09-12 00:10
1109889,R720,2024-09-12 00:10
1109890,R720,2024-09-12 00:10
1109909,J001,2024-09-12 00:10
1109912,J001,2024-09-12 00:10
1109913,J001,2024-09-12 00:10
1109914,J001,2024-09-12 00:10
1109917,R110,2024-09-12 00:10
1102476,T001,2018-04-03 23:43
1102475,T001,2018-04-03 23:43
1109928,J001,2024-09-12 00:10
1109930,J001,2024-09-12 00:10
1109931,J001,2024-09-12 00:10
1109934,R233,2024-09-12 00:10
1109941,P001,2024-09-12 00:10
1109943,P001,2024-09-12 00:10
1109944,P001,2024-09-12 00:10
1109947,P001,2024-09-12 00:10
1109958,R233,2024-09-12 00:10
1109960,R233,2024-09-12 00:10
1109961,J001,2024-09-12 00:10
1109963,R233,2024-09-12 00:10
1109964,R233,2024-09-12 00:10
1102477,T001,2018-04-03 23:43
1102478,T001,2018-04-03 23:43
1109972,R233,2024-09-12 00:10
1109978,E001,2024-09-12 00:10
1102474,T001,2018-04-03 23:43
1109979,E001,2024-09-12 00:10
1102473,T001,2018-04-03 23:43
1109981,J001,2024-09-12 00:10
1102472,T001,2018-04-03 23:43
1102471,T001,2018-04-03 23:43
1102479,T001,2018-04-03 23:43
1109992,R810,2024-09-12 00:10
1102480,T001,2018-04-03 23:43
1109997,P001,2024-09-12 00:10
1102481,T001,2018-04-03 23:43
1110001,R233,2024-09-12 00:10
1110017,I001,2024-09-12 00:10
1110031,R215,2024-09-12 00:10
1102482,T001,2018-04-03 23:43
1110033,R215,2024-09-12 00:10
1102483,T001,2018-04-03 23:43
1110050,P001,2024-09-12 00:10
1110051,R233,2024-09-12 00:10
1110055,G001,2024-09-12 00:10
1102484,T001,2018-04-03 23:43
1110067,R810,2024-09-12 00:10
1102486,T001,2018-04-03 23:43
1110070,R500,2024-09-12 00:10
1102487,T001,2018-04-03 23:43
1102470,T001,2018-04-03 23:43
1102469,T001,2018-04-03 23:43
1102468,T001,2018-04-03 23:43
1102467,T001,2018-04-03 23:43
1102466,T001,2018-04-03 23:43
1102465,T001,2018-04-03 23:43
1102464,T001,2018-04-03 23:43
1102463,T001,2018-04-03 23:43
1102462,T001,2018-04-03 23:43
1102461,T001,2018-04-03 23:43
1102460,T001,2018-04-03 23:43
1102459,T001,2018-04-03 23:43
1102458,T001,2018-04-03 23:43
1102457,T001,2018-04-03 23:43
1102456,T001,2018-04-03 23:43
1102455,T001,2018-04-03 23:43
1102454,T001,2018-04-03 23:43
1102488,T001,2018-04-03 23:43
1102565,T001,2018-04-03 23:43
1110071,X001,2024-09-12 00:10
1110090,R500,2024-09-12 00:10
1102564,T001,2018-04-03 23:43
1102563,T001,2018-04-03 23:43
1102562,T001,2018-04-03 23:43
1102561,T001,2018-04-03 23:43
7019133,R233,2016-08-02 23:33
7019135,R233,2016-08-02 23:33
1102560,T001,2018-04-03 23:43
1102559,T001,2018-04-03 23:43
1110102,S001,2024-09-12 00:10
1102558,T001,2018-04-03 23:43
1102557,T001,2018-04-03 23:43
1110121,R810,2024-09-12 00:10
7019136,R233,2016-08-02 23:33
1102556,T001,2018-04-03 23:43
1102555,T001,2018-04-03 23:43
1102554,T001,2018-04-03 23:43
1110123,R233,2024-09-12 00:10
7019127,R233,2016-08-02 23:33
1102553,T001,2018-04-03 23:43
1102552,T001,2018-04-03 23:43
1110136,S001,2024-09-12 00:10
1110147,R830,2024-09-12 00:10
1110152,R710,2024-09-12 00:10
1110153,R710,2024-09-12 00:10
1110155,R710,2024-09-12 00:10
1110159,R233,2024-09-12 00:11
1110194,R720,2024-09-12 00:11
1110196,R720,2024-09-12 00:11
1102551,T001,2018-04-03 23:43
1102550,T001,2018-04-03 23:43
1110206,R710,2024-09-12 00:11
1102549,T001,2018-04-03 23:43
1102548,T001,2018-04-03 23:43
1110220,P001,2024-09-12 00:11
1110258,R215,2024-09-12 00:11
1102547,T001,2018-04-03 23:43
1102546,T001,2018-04-03 23:43
1110273,R123,2024-09-12 00:11
1110326,S001,2024-09-12 00:11
1110327,S001,2024-09-12 00:11
1110335,P001,2024-09-12 00:11
1110391,J001,2024-09-12 00:11
1110435,R810,2024-09-12 00:11
1110533,R600,2024-09-12 00:11
1102536,T001,2018-04-03 23:43
1110534,R600,2024-09-12 00:11
1102530,T001,2018-04-03 23:43
1102529,T001,2018-04-03 23:43
1102528,T001,2018-04-03 23:43
1110535,R600,2024-09-12 00:11
1102527,T001,2018-04-03 23:43
1102526,T001,2018-04-03 23:43
1102525,T001,2018-04-03 23:43
1102524,T001,2018-04-03 23:43
1110537,R500,2024-09-12 00:11
1110538,R500,2024-09-12 00:11
1102523,T001,2018-04-03 23:43
1102522,T001,2018-04-03 23:43
1102521,T001,2018-04-03 23:43
1102520,T001,2018-04-03 23:43
1102489,T001,2018-04-03 23:43
1102453,T001,2018-04-03 23:43
1110542,R810,2024-09-12 00:11
1102418,T001,2018-04-03 23:43
1102417,T001,2018-04-03 23:43
1102416,T001,2018-04-03 23:43
1102415,T001,2018-04-03 23:43
1102414,T001,2018-04-03 23:43
1102413,T001,2018-04-03 23:43
1102412,T001,2018-04-03 23:43
1110543,R810,2024-09-12 00:11
1110551,R123,2024-09-12 00:11
1102411,T001,2018-04-03 23:43
1110560,J001,2024-09-12 00:11
1102410,T001,2018-04-03 23:43
1110564,P001,2024-09-12 00:11
1110638,R810,2024-09-12 00:11
1102409,T001,2018-04-03 23:43
1102408,T001,2018-04-03 23:43
1102407,T001,2018-04-03 23:43
1102406,T001,2018-04-03 23:43
1102405,T001,2018-04-03 23:43
1102404,T001,2018-04-03 23:43
1102403,T001,2018-04-03 23:43
1102402,T001,2018-04-03 23:43
1102401,T001,2018-04-03 23:43
1102400,T001,2018-04-03 23:43
1102399,T001,2018-04-03 23:43
1102398,T001,2018-04-03 23:43
1100016,T001,2017-06-16 15:15
1102397,T001,2018-04-03 23:43
1102396,T001,2018-04-03 23:43
1102395,T001,2018-04-03 23:43
1102394,T001,2018-04-03 23:43
1110639,R810,2024-09-12 00:11
1110654,R233,2024-09-12 00:11
1110655,J001,2024-09-12 00:11
1110667,R233,2024-09-12 00:11
1102393,T001,2018-04-03 23:43
1110669,R233,2024-09-12 00:11
1100100,T001,2017-06-16 15:15
1102392,T001,2018-04-03 23:43
1102391,T001,2018-04-03 23:43
1102390,T001,2018-04-03 23:43
1102389,T001,2018-04-03 23:43
1110671,R233,2024-09-12 00:11
1102388,T001,2018-04-03 23:43
1102387,T001,2018-04-03 23:43
1102386,T001,2018-04-03 23:43
1110673,R233,2024-09-12 00:11
1102419,T001,2018-04-03 23:43
1110674,R233,2024-09-12 00:11
1110675,R233,2024-09-12 00:11
1102452,T001,2018-04-03 23:43
1110676,R233,2024-09-12 00:11
1110677,R233,2024-09-12 00:11
1110679,R233,2024-09-12 00:11
1110681,R233,2024-09-12 00:11
1102451,T001,2018-04-03 23:43
1110684,R233,2024-09-12 00:11
1102450,T001,2018-04-03 23:43
1110686,R233,2024-09-12 00:11
1102449,T001,2018-04-03 23:43
1102448,T001,2018-04-03 23:43
1110688,R233,2024-09-12 00:11
1110689,R233,2024-09-12 00:11
1110691,R233,2024-09-12 00:11
1102447,T001,2018-04-03 23:43
1110696,R233,2024-09-12 00:11
1102446,T001,2018-04-03 23:43
1102445,T001,2018-04-03 23:43
1110698,R810,2024-09-12 00:11
1110699,R233,2024-09-12 00:11
1102444,T001,2018-04-03 23:43
1102443,T001,2018-04-03 23:43
1102442,T001,2018-04-03 23:43
1102441,T001,2018-04-03 23:43
1110700,R233,2024-09-12 00:11
1110702,R233,2024-09-12 00:11
1110724,R720,2024-09-12 00:11
1102440,T001,2018-04-03 23:43
1110732,R500,2024-09-12 00:11
1110733,R710,2024-09-12 00:11
1110734,R710,2024-09-12 00:11
1102439,T001,2018-04-03 23:43
1102438,T001,2018-04-03 23:43
1110735,R710,2024-09-12 00:11
1102437,T001,2018-04-03 23:43
1102436,T001,2018-04-03 23:43
1110750,R500,2024-09-12 00:11
1102435,T001,2018-04-03 23:43
1102434,T001,2018-04-03 23:43
1110759,R122,2024-09-12 00:11
1110762,R710,2024-09-12 00:11
1102433,T001,2018-04-03 23:43
1102432,T001,2018-04-03 23:43
1102431,T001,2018-04-03 23:43
1102430,T001,2018-04-03 23:43
1102429,T001,2018-04-03 23:43
1102428,T001,2018-04-03 23:43
1110765,R710,2024-09-12 00:11
1110767,I001,2024-09-12 00:11
1102427,T001,2018-04-03 23:43
1097166,M001,2017-09-30 00:06
1097167,M001,2017-09-30 00:06
1097168,M001,2017-09-30 00:06
1097169,M001,2017-09-30 00:06
1097191,R600,2017-09-30 00:06
1097193,R600,2017-09-30 00:06
1097218,K001,2017-09-30 00:06
1097226,R600,2017-09-30 00:06
1097232,R122,2017-09-30 00:06
1097233,R122,2017-09-30 00:06
1097235,R122,2017-09-30 00:06
1097237,R122,2017-09-30 00:06
1097238,R122,2017-09-30 00:06
1097240,R122,2017-09-30 00:06
1097241,R122,2017-09-30 00:06
1097244,J001,2017-09-30 00:06
1097252,J001,2017-09-30 00:06
1097253,J001,2017-09-30 00:06
1097280,R122,2017-09-30 00:06
1097281,M001,2017-09-30 00:06
1097293,R710,2017-09-30 00:06
1097294,R710,2017-09-30 00:06
1097316,R710,2017-09-30 00:06
1097326,R710,2017-09-30 00:06
1097327,R710,2017-09-30 00:06
1097328,R122,2017-09-30 00:06
1097333,R232,2017-09-30 00:06
1097345,J001,2017-09-30 00:06
1097347,J001,2017-09-30 00:06
1097348,A001,2017-09-30 00:06
1097360,E001,2017-09-30 00:06
1097361,E001,2017-09-30 00:06
1097362,E001,2017-09-30 00:06
1097363,E001,2017-09-30 00:06
1097366,C001,2017-09-30 00:06
1097378,I001,2017-09-30 00:06
1097388,J001,2017-09-30 00:06
1097389,I001,2017-09-30 00:06
1097390,I001,2017-09-30 00:06
1097391,I001,2017-09-30 00:06
1097392,I001,2017-09-30 00:06
1097400,R215,2017-09-30 00:06
1097419,R215,2017-09-30 00:06
1097420,R215,2017-09-30 00:06
1097425,I001,2017-09-30 00:06
1097426,I001,2017-09-30 00:06
1097427,I001,2017-09-30 00:06
1097428,I001,2017-09-30 00:06
1097429,I001,2017-09-30 00:06
1097446,G001,2017-09-30 00:06
1106519,R500,2017-06-16 18:29
1106520,R500,2017-06-16 18:29
1106523,R500,2017-06-16 18:29
1106524,R500,2017-06-16 18:29
1097446,U001,2017-09-30 00:06
1097446,W001,2017-09-30 00:06
1097446,X001,2017-09-30 00:06
1097519,I001,2017-09-30 00:06
1097565,R710,2017-09-30 00:07
1097582,R710,2017-09-30 00:07
1097584,R710,2017-09-30 00:07
1097587,R710,2017-09-30 00:07
1097589,R710,2017-09-30 00:07
1097595,R710,2017-09-30 00:07
1097641,R710,2017-09-30 00:07
1097646,R600,2017-09-30 00:07
1097667,P001,2017-09-30 00:07
1097679,R600,2017-09-30 00:07
1097711,J001,2017-09-30 00:07
1097716,S001,2017-09-30 00:07
1097722,U001,2017-09-30 00:07
1097724,G001,2017-09-30 00:07
1097724,P001,2017-09-30 00:07
1097724,S001,2017-09-30 00:07
1097746,R720,2017-09-30 00:07
1097760,R720,2017-09-30 00:07
1097763,J001,2017-09-30 00:07
1097764,J001,2017-09-30 00:07
1097765,J001,2017-09-30 00:07
1097769,R215,2017-09-30 00:07
1097769,R500,2017-09-30 00:07
1097769,R600,2017-09-30 00:07
1097776,J001,2017-09-30 00:07
1097806,J001,2017-09-30 00:07
1097837,R720,2017-09-30 00:07
1097856,K001,2017-09-30 00:07
1097889,S001,2017-09-30 00:07
1097891,I001,2017-09-30 00:07
1097930,R110,2017-09-30 00:07
1097930,R121,2017-09-30 00:07
1097930,R122,2017-09-30 00:07
1097930,R123,2017-09-30 00:07
1097936,R720,2017-09-30 00:07
1097948,R710,2017-09-30 00:07
1097952,R110,2017-09-30 00:07
1097953,R110,2017-09-30 00:07
1097981,J001,2017-09-30 00:07
1098017,G001,2017-09-30 00:07
1098077,K001,2017-09-30 00:07
1098077,R122,2017-09-30 00:07
1098078,R122,2017-09-30 00:07
1098087,R122,2017-09-30 00:07
1098117,R720,2017-09-30 00:07
1098120,R720,2017-09-30 00:07
1098133,J001,2017-09-30 00:07
1098240,J001,2017-09-30 00:07
1098273,J001,2017-09-30 00:07
1098290,E001,2017-09-30 00:07
1098294,R710,2017-09-30 00:07
1098295,R710,2017-09-30 00:07
1098316,W001,2017-09-30 00:07
1098317,W001,2017-09-30 00:07
1098358,R710,2017-09-30 00:07
1098364,K001,2017-09-30 00:07
1098389,R710,2017-09-30 00:07
1098391,R710,2017-09-30 00:07
1098410,W001,2017-09-30 00:07
1098422,I001,2017-09-30 00:07
1098423,P001,2017-09-30 00:07
1098425,S001,2017-09-30 00:07
1098439,G001,2017-09-30 00:07
1098439,X001,2017-09-30 00:07
1098463,M001,2017-09-30 00:07
1098465,M001,2017-09-30 00:07
1098466,M001,2017-09-30 00:07
1098469,M001,2017-09-30 00:07
1098478,R215,2017-09-30 00:07
1098577,R710,2017-09-30 00:07
1098606,J001,2017-09-30 00:07
1098613,R710,2017-09-30 00:07
1098615,R710,2017-09-30 00:07
1098638,A001,2017-09-30 00:07
1098670,P001,2017-09-30 00:07
1098677,W001,2017-09-30 00:07
1098678,W001,2017-09-30 00:07
1098679,W001,2017-09-30 00:07
1098680,W001,2017-09-30 00:07
1098695,I001,2017-09-30 00:07
1098767,X001,2017-09-30 00:07
1098800,J001,2017-09-30 00:07
1098809,J001,2017-09-30 00:07
1098829,J001,2017-09-30 00:07
1098831,M001,2017-09-30 00:07
1098831,R233,2017-09-30 00:07
1098834,C001,2017-09-30 00:07
1098843,I001,2017-09-30 00:07
1098856,R710,2017-09-30 00:07
1098857,M001,2017-09-30 00:07
1098891,I001,2017-09-30 00:07
1098895,P001,2017-09-30 00:07
1098896,I001,2017-09-30 00:07
1098906,P001,2017-09-30 00:07
1098915,R215,2017-09-30 00:07
1098920,R720,2017-09-30 00:07
1098931,R720,2017-09-30 00:07
1098937,R720,2017-09-30 00:07
1098948,P001,2017-09-30 00:07
1098957,X001,2017-09-30 00:07
1102951,I001,2019-08-21 23:41
1108273,J001,2023-12-20 23:51
1100042,R720,2021-10-19 23:30
1099016,R122,2019-08-22 00:01
1118824,R233,2023-12-23 23:31
1099016,R123,2019-08-22 00:01
1118828,R233,2023-12-23 23:31
1116509,J001,2021-10-15 23:30
1116510,J001,2021-10-15 23:30
1116511,J001,2021-10-15 23:30
1116508,J001,2021-10-15 23:30
1116507,J001,2021-10-15 23:30
1116506,J001,2021-10-15 23:30
1114852,R233,2023-12-23 23:31
1108856,R720,2021-10-15 23:30
1099220,R710,2019-08-22 00:01
1103065,S001,2018-02-19 23:34
1114853,R233,2023-12-23 23:31
1112740,R233,2023-12-23 23:31
1099263,R122,2019-08-22 00:01
1105896,R720,2021-10-15 23:30
1115444,R720,2021-10-21 23:30
1099312,R122,2019-08-22 00:01
1120595,R730,2023-12-23 23:31
1114476,P001,2020-10-16 23:30
7020392,T001,2023-12-23 23:30
7020393,T001,2023-12-23 23:30
1099946,R500,2019-08-22 00:01
1120244,J001,2023-12-23 23:30
1116798,J001,2021-10-18 23:30
1116729,R720,2023-12-22 23:30
1100097,R600,2019-08-22 00:01
1116730,R720,2023-12-22 23:30
1116805,R720,2021-10-19 23:30
1100228,R122,2019-08-22 00:01
1116806,R720,2021-10-19 23:30
1097941,R720,2023-12-22 23:30
1120639,R730,2023-12-23 23:32
1118822,R233,2023-12-23 23:31
1108499,R720,2018-06-19 23:32
1109495,I001,2018-06-19 23:32
7020391,T001,2023-12-23 23:30
7020394,T001,2023-12-23 23:30
1100488,R600,2019-08-22 00:01
7020579,A001,2021-10-18 23:30
1100504,R600,2019-08-22 00:01
1118305,A001,2023-12-23 23:30
1113763,A001,2023-12-23 23:30
1117568,A001,2023-12-23 23:30
1100506,R500,2019-08-22 00:01
1120344,A001,2023-12-23 23:30
1120345,A001,2023-12-23 23:30
1100559,R110,2019-08-22 00:01
1120458,A001,2023-12-23 23:30
1100781,R710,2019-08-22 00:01
1106339,R720,2021-10-18 23:30
1120457,A001,2023-12-23 23:30
